amount,i_amount,result
60000,10000,false
150000,25000,false
229428,50984,false
,,false
49236,4103,false
,,false
450000,25000,false
,,false
,,false
225000,25000,false
,,false
720000,119967,false
450000,25000,false
9060,430,false
,,false
,,false
45000,15000,false
,,false
360000,20000,false
,,false
,,false
499980,8333,false
,,false
300000,43750,false
,,false
60000,10000,false
,,false
700000,87500,false
,,false
,,false
960000,320000,false
,,false
200000,200000,false
360000,30000,false
500000,29411,false
60000,5000,false
,,false
,,false
,,false
90000,90000,false
,,false
240000,10000,false
150000,25000,false
200000,20000,false
,,false
,,false
360000,20000,false
,,false
,,false
,,false
200000,40000,false
36000,3000,false
2160000,60000,false
,,false
,,false
,,false
45000,15000,false
180000,5000,false
270000,15000,false
,,false
,,false
24000,2000,false
,100000,false
360000,60000,false
80000,20000,false
,,false
,,false
180000,15000,false
,,false
800000,400000,false
,,false
,,false
60000,5000,false
,,false
137800,11483,false
900000,50000,false
10000,100,false
2880000,80000,false
,,false
,,false
80000,40000,false
,,false
600000,50000,false
720000,60000,false
120000,20000,false
999999,76923,false
,,false
150000,25000,false
8640000,240000,false
1080000,60000,false
400000,50000,false
180000,10000,false
,,false
,,false
140000,80000,false
,,false
,,false
,,false
,,false
800000,100000,false
180000,20000,false
,,false
960000,80000,false
,,false
240000,30000,false
,,false
300000,25000,false
300000,5000,false
120000,500,false
40000,10000,false
180000,15000,false
600000,50000,false
,,false
70000,7000,true
1200000,400000,false
900000,25000,false
,,false
12000,1000,false
300000,25000,false
,,false
4500000,25000,false
,,false
150000,25000,false
,,false
14000,7000,false
,,false
300000,25000,false
,,false
45000,15000,false
,,false
57600,3200,false
360000,30000,false
90000,5000,false
,,false
,,false
1920000,80000,false
,,false
180000,60000,false
12000,1000,false
,,false
81000,9000,false
,,false
1920000,160000,false
,,false
1200000,100000,false
90000,5000,false
400000,50000,false
24000,2000,false
16000,2000,false
,,false
384000,128000,false
,,false
12000,2000,false
,,false
,,false
900000,25000,false
160000,20000,false
200000,25000,false
18000,1000,false
30000,5000,false
,,false
,,false
,,false
,,false
,,false
300000,25000,false
,,false
,,false
250000,10000,false
,,false
500000,25000,false
,,false
,,false
,,false
,,false
450000,25000,false
,,false
,,false
,,false
120000,10000,false
120000,10000,false
450000,25000,false
360000,15000,false
150000,25000,false
270000,15000,false
120000,10000,false
14400,800,false
,,false
,,false
,,false
30000,5000,false
,,false
,,false
40000,8000,false
75000,25000,false
1200000,10000,false
190000,5000,false
100000,10000,false
200000,25000,false
,,false
960000,80000,false
450000,25000,false
,,false
600000,100000,false
520000,40000,false
,,false
21000,3500,false
120000,10000,false
,,false
900000,50000,false
300000,25000,false
,,false
180000,30000,false
,,false
54000,3000,false
200000,10000,false
180000,5000,false
3600000,100000,false
135000,15000,false
,,false
400000,50000,false
,,false
,,false
,,false
,,false
,,false
120000,10000,false
150000,25000,false
300000,10000,false
10000,10000,false
720000,60000,false
300000,25000,false
60000,5000,false
,,false
120000,5000,false
756000,21000,false
,,false
,,false
,,false
,,false
,,false
,,false
45000,15000,false
,,false
,,false
,,false
300000,100000,false
,,false
,,false
12000,1000,false
300000,25000,false
,,false
1800000,100000,false
,,false
,,false
300000,25000,false
,,false
,,false
240000,30000,false
150000,25000,false
,,false
,,false
360000,10000,false
,,false
,,false
60000,10000,false
,,false
,,false
,,false
26000,6500,false
,,false
24000,2000,false
400000,50000,false
360000,15000,false
450000,25000,false
,,false
,,false
180000,3000,false
540000,15000,false
,,false
,,false
,,false
2000000,111111,false
900000,50000,false
,,false
180000,5000,false
300000,44444,false
,,false
900000,50000,false
30000,5000,false
,,false
,,false
,,false
15000,15000,false
,,false
100000,25000,false
630000,35000,false
40000,5000,false
,,false
240000,30000,false
,,false
60000,10000,false
200000,40000,false
,,false
400000,50000,false
54000,18000,false
540000,15000,false
150000,25000,false
450000,25000,false
720000,80000,false
,,false
,,false
960000,80000,false
,,false
60000,10000,false
240000,30000,false
,,false
63000,7000,false
,,false
,,false
90000,15000,false
,,false
60000,5000,false
,,false
450000,25000,false
2500000,25000,false
1000000,125000,false
120000,10000,false
120000,10000,false
48000,4000,false
150000,25000,false
75000,25000,false
,,false
,,false
50000,200000,false
120000,24000,false
,,false
60000,10000,false
180000,15000,false
,,false
450000,25000,false
2880000,240000,false
,,false
,,false
360000,80000,false
,,false
2400000,800000,false
2880000,80000,false
24000,1000,false
,,false
700000,2500,false
,,false
,,false
,,false
,,false
,,false
300000,200000,false
240000,20000,false
225000,25000,false
540000,120000,false
,,false
,,false
50000,5000,false
720000,60000,false
,,false
120000,10000,false
102000,17000,false
150000,25000,false
,,false
,,false
,,false
4000000,100000,false
180000,15000,false
,,false
150000,25000,false
80000,10000,false
300000,25000,false
,,false
,,false
1800000,100000,false
,,false
60000,5000,false
206000,51500,false
400000,50000,false
375000,75000,false
480000,40000,false
30000,5000,false
40000,5000,false
,,false
80000,10000,false
10000,10000,false
,,false
,,false
432000,18000,false
450000,25000,false
,5000,false
720000,80000,false
,,false
600000,50000,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
6000,500,false
200000,25000,false
360000,60000,false
144000,24000,false
,,false
,,false
5000,5000,false
480000,10000,false
200000,25000,false
,,false
,,false
60000,1000,false
,,false
,,false
,,false
150000,15000,false
,,false
,,false
,,false
480000,80000,false
180000,30000,false
110000,10000,false
,,false
6000000,500000,false
,,false
,,false
,,false
450000,25000,false
180000,30000,false
,,false
,,false
150000,25000,false
,,false
60000,5000,false
2880000,80000,false
620000,10000,false
3000000,100000,false
,,false
,,false
80000,10000,false
,,false
,,false
150000,25000,false
180000,15000,false
150000,25000,false
,,false
,,false
150000,50000,false
100000,10000,false
,,false
960000,80000,false
240000,10000,false
,,false
,,false
,,false
,,false
50000,5000,false
,,false
150000,25000,false
,,false
,,false
60000,7985,false
,,false
,,false
,,false
,,false
24000,1000,false
100000,10000,false
,,false
,,false
450000,25000,false
,,false
,,false
60000,5000,false
120000,20000,false
,,false
,,false
25000,25000,false
,,false
,,false
1200000,60000,false
2160000,60000,false
,,false
600000,200000,false
1200000,25000,false
400000,50000,false
180000,60000,false
2880000,80000,false
450000,75000,false
,,false
12000,4000,false
60000,5000,false
,,false
,,false
,,false
,,false
,,false
180000,15000,false
,,false
120000,10000,false
250000,25000,false
120000,10000,false
22000,2000,false
,,false
1800000,100000,false
1920000,160000,false
600000,25000,false
120000,10000,false
180000,60000,false
150000,25000,false
100000,10000,false
,,false
280000,25000,false
200000,2000,false
,,false
300000,25000,false
60000,5000,false
,,false
,,false
,,false
300000,200000,false
,,false
180000,30000,false
900000,25000,false
960000,800,false
450000,25000,false
,,false
40000,10000,false
120000,10000,false
,,false
,,false
900000,60000,false
,,false
200000,40000,false
,,false
,,false
,,false
,,false
1200000,50000,false
60000,20000,false
180000,10000,false
,,false
80000,10000,false
600000,50000,false
300000,25000,false
,,false
500000,25000,false
450000,25000,false
120000,30000,false
,,false
150000,25000,false
,,false
,,false
200000,10000,false
,,false
,,false
200000,25000,false
180000,10000,false
300000,50000,false
95000,9500,false
,,false
,,false
70000,10000,false
,,false
45000,15000,false
300000,25000,false
,,false
500000,150,false
,,false
,,false
1350000,75000,false
60000,5000,false
,,false
,,false
,,false
150000,25000,false
,,false
30000,15000,false
,,false
540000,15000,false
240000,30000,false
,,false
300000,100000,false
300000,25000,false
,,false
,,false
,,false
,,false
360000,30000,false
,,false
75000,25000,false
,,false
90000,15000,false
30000,5000,false
,,false
6600,550,false
,,false
450000,25000,false
60000,5000,false
240000,20000,false
500000,40000,false
,,false
120000,10000,false
800000,100000,false
300000,25000,false
,,false
,,false
96000,8000,false
,,false
,,false
300000,25000,false
45000,15000,false
45000,15000,false
450000,25000,false
,,false
,,false
80000,10000,false
150000,25000,false
,,false
,,false
,,false
480000,60000,false
480000,60000,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
,,false
600000,50000,false
130000,130000,false
,,false
,,false
,,false
,,false
,,false
400000,50000,false
,,false
,,false
,,false
,,false
,,false
,,false
300000,50000,false
1200000,100000,false
,,false
,,false
60000,20000,false
18000,2000,false
137800,11483,false
60000,5000,false
,,false
,,false
,,false
60000,10000,false
540000,15000,false
,,false
600000,50000,false
120000,20000,false
,,false
,,false
450000,25000,false
,,false
180000,15000,false
1800000,50000,false
,,false
,20000,false
,,false
90000,10000,false
1200000,100000,false
,,false
120000,10000,false
600000,50000,false
,,false
,,false
,,false
120000,40000,false
,,false
75000,25000,false
12000,2000,false
,,false
900000,25000,false
120000,5000,false
60000,7000,false
100000,25000,false
720000,20000,false
45000,60000,false
360000,20000,false
135000,15000,true
400000,50000,false
,,false
80000,10000,false
,,false
480000,20000,false
,,false
600000,1000,false
,,false
100000,100000,false
,,false
,,false
,,false
,,false
,,false
540000,30000,false
,,false
,,false
80000,10000,false
100000,50000,false
,,false
,,false
18000,6000,false
,,false
,,false
,,false
12000,1000,false
60000,5000,false
,,false
,,false
,,false
,,false
,,false
,,false
720000,30000,false
7200,1200,false
,,false
,,false
90000,5000,false
180000,15000,false
100000,10000,false
,,false
,,false
,,false
960000,800,false
,,false
,,false
150000,25000,false
,,false
,,false
1200000,50000,false
,,false
,,false
,,false
,,false
,,false
200000,40000,false
1080000,60000,false
300000,25000,false
,,false
,,false
,,false
100000,10000,false
240000,20000,false
,,false
,,false
,,false
450000,25000,false
135000,15000,false
90000,5000,false
,,false
36000,2000,false
,,false
100000,10000,false
54000,3000,false
,,false
150000,25000,false
,,false
300000,25000,true
45000,15000,false
,,false
,,false
150000,25000,false
500000,50000,false
720000,20000,false
150000,25000,false
,,false
120000,10000,false
150000,25000,false
,,false
600000,50000,false
300000,50000,false
150000,100,false
,,false
137800,11483,false
12000,2000,false
300000,25000,false
40000,4000,false
1680000,80000,false
,,false
,,false
15000,4000,false
,,false
600000,75000,false
720000,30000,false
600000,50000,false
,,false
2880000,80000,false
450000,50000,false
,,false
5760000,160000,false
30000,10000,false
,,false
,,false
,,false
200000,25000,false
,,false
4800000,200000,false
,,false
300000,50000,false
100000,100000,false
300000,25000,false
600000,100000,false
,,false
,,false
,,false
,,false
6000,1000,false
600000,50000,false
300000,25000,true
,,false
,,false
150000,25000,false
,,false
,,false
300000,40000,false
450000,75000,false
45000,5000,false
,,false
,,false
,,false
,,false
960000,80000,false
960000,40000,false
,,false
,,false
,,false
480000,40000,false
,,false
45000,15000,false
600000,25000,false
,,false
,,false
120000,120000,false
400000,22222,false
24000,2000,false
40000,5000,false
150000,25000,false
360000,240000,false
,,false
1200000,100000,false
1800000,100000,false
60000,5000,false
75000,25000,false
,,false
18000,1000,false
,,false
,,false
9000,500,false
800000,100000,false
,,false
108000,24000,false
2160000,60000,false
3600000,100000,false
150000,25000,false
120000,15000,false
300000,25000,false
4320000,120000,false
,,false
56000,7000,false
,,false
240000,40000,false
,,false
490000,70000,false
1200000,100000,true
,,false
12000,24000,false
120000,10000,false
240000,10000,false
80000,10000,false
,,false
252000,30000,false
10000,10000,false
,,false
,,false
,,false
450000,25000,false
,,false
180000,30000,false
600000,75000,false
,,false
1250000,50000,false
180000,10000,false
540000,20000,false
180000,15000,false
240000,30000,false
540000,15000,false
,,false
900000,75000,false
300000,25000,false
1200000,50000,false
84000,7000,false
300000,25000,false
150000,25000,false
50000,8333,false
1440000,120000,false
,,false
1920000,80000,false
,,false
240000,20000,false
,,false
,,false
90000,15000,false
450000,25000,false
120000,10000,false
,,false
200000,20000,false
180000,80000,false
470000,10000,false
,,false
,,false
1350000,75000,false
,,false
600000,40000,false
,,false
200000,25000,false
50000,5000,false
1800000,20000,false
100000,20000,false
1200000,100000,false
,,false
540000,30000,false
,,false
,1000,false
200000,100000,false
400000,20000,false
1440000,120000,false
450000,25000,false
,,false
1200000,40000,false
,,false
120000,10000,false
180000,30000,false
,,false
,,false
,,false
24000,2000,false
150000,25000,false
,,false
,,false
,,false
,,false
,,false
90000,5000,false
,,false
390000,60000,false
1200000,100000,false
150000,25000,false
300000,25000,false
200000,200,false
,,false
300000,100,false
150000,50000,false
,,false
,,false
,,false
,,false
70000,7000,false
,,false
60000,5000,false
240000,30000,false
,,false
160000,20000,false
260000,20000,false
75000,5000,false
,,false
,,false
,,false
240000,20000,false
450000,25000,false
150000,100000,false
30000,5000,false
45000,15000,false
600000,200000,false
,,false
,,false
,,false
,,false
216000,18000,false
150000,25000,false
900000,25000,false
,,false
80000,10000,false
,,false
600000,10000,false
200000,25000,false
,,false
960000,80000,false
480000,20000,false
,,false
540000,30000,false
